# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|658118070|3.A.1.15.16	25.128	1.00e-16	75.1	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890035	890610	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|658118070|3.A.1.15.16	25.128	1.00e-16	75.1	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890035	890610	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|658118070|3.A.1.15.16	25.128	1.00e-16	75.1	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890035	890610	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q6MI08|3.A.1.15.17	23.684	5.67e-05	40.0	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2714131	2713571	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q6MI08|3.A.1.15.17	23.684	5.67e-05	40.0	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2714131	2713571	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q6MI08|3.A.1.15.17	23.684	5.67e-05	40.0	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2714131	2713571	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q6MI08|3.A.1.15.17	23.684	5.67e-05	40.0	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2714131	2713571	transporter
gnl|TC-DB|Q66AT6|3.A.1.15.18	3.A.1.15.18	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q66AT6|3.A.1.15.18	25.352	4.46e-20	88.2	86	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	889098	889907	transporter
gnl|TC-DB|A1B2F1|3.A.1.15.19	3.A.1.15.19	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F1|3.A.1.15.19	24.793	5.98e-09	53.5	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1371444	1372154	transporter
gnl|TC-DB|Q8YMZ3|3.A.1.1.52	3.A.1.1.52	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q8YMZ3|3.A.1.1.52	41.553	5.97e-96	313	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142803	transporter
gnl|TC-DB|Q8YMZ3|3.A.1.1.52	3.A.1.1.52	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8YMZ3|3.A.1.1.52	41.553	5.97e-96	313	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142803	transporter
gnl|TC-DB|Q8YMZ3|3.A.1.1.52	3.A.1.1.52	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q8YMZ3|3.A.1.1.52	41.553	5.97e-96	313	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142803	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.052	6.81e-33	123	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890697	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.052	6.81e-33	123	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890697	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.052	6.81e-33	123	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890697	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.052	6.81e-33	123	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890697	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.052	6.81e-33	123	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890697	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.052	6.81e-33	123	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890697	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.052	6.81e-33	123	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890697	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	51.421	5.79e-115	365	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142803	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	51.421	5.79e-115	365	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142803	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	51.421	5.79e-115	365	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142803	transporter
gnl|TC-DB|P0A2U6|3.A.1.15.3	3.A.1.15.3	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A2U6|3.A.1.15.3	32.057	2.10e-31	118	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890622	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|OLS20029|3.A.1.1.54	46.997	2.42e-110	352	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142800	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|OLS20029|3.A.1.1.54	46.997	2.42e-110	352	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142800	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	Trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|OLS20029|3.A.1.1.54	46.997	2.42e-110	352	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142800	transporter
gnl|TC-DB|Q56953|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q56953|3.A.1.15.4	31.602	4.86e-31	119	93	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890011	890691	transporter
gnl|TC-DB|Q56953|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q56953|3.A.1.15.4	31.602	4.86e-31	119	93	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890011	890691	transporter
gnl|TC-DB|Q56953|3.A.1.15.4	3.A.1.15.4	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q56953|3.A.1.15.4	31.602	4.86e-31	119	93	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890011	890691	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	35.217	1.02e-37	137	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890691	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.56	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|D4GP39|3.A.1.1.56	47.757	1.54e-103	332	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142797	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	34.685	1.11e-28	110	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890664	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	34.685	1.11e-28	110	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890664	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	34.685	1.11e-28	110	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890664	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	34.685	1.11e-28	110	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890664	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9XCS1|3.A.1.15.7	27.966	1.46e-25	103	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890002	890691	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9XCS1|3.A.1.15.7	27.966	1.46e-25	103	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890002	890691	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XCS1|3.A.1.15.7	27.966	1.46e-25	103	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890002	890691	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P96117|3.A.1.15.8	30.769	2.00e-28	111	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	889999	890691	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P96117|3.A.1.15.8	30.769	2.00e-28	111	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	889999	890691	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P96117|3.A.1.15.8	30.769	2.00e-28	111	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	889999	890691	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P96117|3.A.1.15.8	30.769	2.00e-28	111	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	889999	890691	transporter
gnl|TC-DB|Q92LL4|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q92LL4|3.A.1.15.9	29.185	7.73e-23	96.3	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890691	transporter
gnl|TC-DB|Q92LL4|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q92LL4|3.A.1.15.9	29.185	7.73e-23	96.3	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890691	transporter
gnl|TC-DB|Q92LL4|3.A.1.15.9	3.A.1.15.9	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q92LL4|3.A.1.15.9	29.185	7.73e-23	96.3	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	890005	890691	transporter
gnl|TC-DB|P38046|3.A.1.16.1	3.A.1.16.1	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|P38046|3.A.1.16.1	37.327	1.26e-43	155	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342378	2341734	transporter
gnl|TC-DB|Q8YRV8|3.A.1.16.4	3.A.1.16.4	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|Q8YRV8|3.A.1.16.4	40.265	4.47e-48	167	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342390	2341734	transporter
gnl|TC-DB|O51925|3.A.1.1.7	3.A.1.1.7	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|O51925|3.A.1.1.7	32.031	7.79e-33	124	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	269347	270105	transporter
gnl|TC-DB|O51925|3.A.1.1.7	3.A.1.1.7	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|O51925|3.A.1.1.7	32.031	7.79e-33	124	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	269347	270105	transporter
gnl|TC-DB|Q47538|3.A.1.17.1	3.A.1.17.1	taurine	EX_cpd00210_e0	rxn05172,rxn09285	gnl|TC-DB|Q47538|3.A.1.17.1	45.411	1.54e-51	177	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342387	2341767	transporter
gnl|TC-DB|Q2BM69|3.A.1.17.4	3.A.1.17.4	taurine	EX_cpd00210_e0	rxn05172,rxn09285	gnl|TC-DB|Q2BM69|3.A.1.17.4	32.599	2.17e-33	126	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2143283	transporter
gnl|TC-DB|A7NH45|3.A.1.17.8	3.A.1.17.8	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|A7NH45|3.A.1.17.8	37.019	2.95e-36	133	85	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342387	2341779	transporter
gnl|TC-DB|Q9Z3R9|3.A.1.1.8	3.A.1.1.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9Z3R9|3.A.1.1.8	49.864	3.84e-101	325	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142824	transporter
gnl|TC-DB|Q9Z3R9|3.A.1.1.8	3.A.1.1.8	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q9Z3R9|3.A.1.1.8	49.864	3.84e-101	325	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142824	transporter
gnl|TC-DB|Q9Z3R9|3.A.1.1.8	3.A.1.1.8	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9Z3R9|3.A.1.1.8	49.864	3.84e-101	325	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2142824	transporter
gnl|TC-DB|Q7NIX8|3.A.1.18.2	3.A.1.18.2	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q7NIX8|3.A.1.18.2	26.446	3.81e-20	90.9	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2880273	2878837	transporter
gnl|TC-DB|F0SWZ6|3.A.1.18.3	3.A.1.18.3	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|F0SWZ6|3.A.1.18.3	31.202	6.92e-58	204	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2880273	2878747	transporter
gnl|TC-DB|P31548|3.A.1.19.1	3.A.1.19.1	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|P31548|3.A.1.19.1	38.144	1.38e-40	145	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342330	2341749	transporter
gnl|TC-DB|Q73RE4|3.A.1.19.2	3.A.1.19.2	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|Q73RE4|3.A.1.19.2	46.798	1.57e-53	181	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342390	2341782	transporter
gnl|TC-DB|B7L6N0|3.A.1.19.4	3.A.1.19.4	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|B7L6N0|3.A.1.19.4	35.079	2.07e-27	106	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342381	2341818	transporter
gnl|TC-DB|B7L6N0|3.A.1.19.4	3.A.1.19.4	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|B7L6N0|3.A.1.19.4	35.079	2.07e-27	106	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2342381	2341818	transporter
gnl|TC-DB|OLS20019|3.A.1.19.6	3.A.1.19.6	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|OLS20019|3.A.1.19.6	29.721	3.50e-49	175	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012288	2013226	transporter
gnl|TC-DB|OLS20019|3.A.1.19.6	3.A.1.19.6	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|OLS20019|3.A.1.19.6	29.721	3.50e-49	175	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012288	2013226	transporter
gnl|TC-DB|OLS20019|3.A.1.19.6	3.A.1.19.6	Maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|OLS20019|3.A.1.19.6	29.721	3.50e-49	175	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012288	2013226	transporter
gnl|TC-DB|OLS20019|3.A.1.19.6	3.A.1.19.6	Sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|OLS20019|3.A.1.19.6	29.721	3.50e-49	175	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012288	2013226	transporter
gnl|TC-DB|OLS20019|3.A.1.19.6	3.A.1.19.6	Trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|OLS20019|3.A.1.19.6	29.721	3.50e-49	175	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012288	2013226	transporter
gnl|TC-DB|O54370|3.A.1.20.1	3.A.1.20.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O54370|3.A.1.20.1	47.987	9.05e-83	272	77	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143903	2143013	transporter
gnl|TC-DB|O54370|3.A.1.20.1	3.A.1.20.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O54370|3.A.1.20.1	47.987	9.05e-83	272	77	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143903	2143013	transporter
gnl|TC-DB|Q22BT5|3.A.1.201.19	3.A.1.201.19	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q22BT5|3.A.1.201.19	26.756	1.81e-40	157	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	843773	845356	transporter
gnl|TC-DB|Q22BT5|3.A.1.201.19	3.A.1.201.19	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q22BT5|3.A.1.201.19	26.756	1.81e-40	157	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	843773	845356	transporter
gnl|TC-DB|Q9KLQ5|3.A.1.20.2	3.A.1.20.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|Q9KLQ5|3.A.1.20.2	40.385	3.70e-75	249	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012300	2013229	transporter
gnl|TC-DB|A3N296|3.A.1.20.3	3.A.1.20.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|A3N296|3.A.1.20.3	41.083	4.78e-78	257	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012300	2013232	transporter
gnl|TC-DB|A3N296|3.A.1.20.3	3.A.1.20.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|A3N296|3.A.1.20.3	41.083	4.78e-78	257	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012300	2013232	transporter
gnl|TC-DB|M4VBR2|3.A.1.20.4	3.A.1.20.4	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|M4VBR2|3.A.1.20.4	46.721	5.82e-70	229	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143906	2143202	transporter
gnl|TC-DB|Q9C8H0|3.A.1.208.43	3.A.1.208.43	arsenate	EX_cpd01048_e0	rxn29101	gnl|TC-DB|Q9C8H0|3.A.1.208.43	23.607	2.87e-41	164	77	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2188445	2185029	transporter
gnl|TC-DB|P04983|3.A.1.2.1	3.A.1.2.1	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P04983|3.A.1.2.1	42.041	8.45e-125	399	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434870	436336	transporter
gnl|TC-DB|P04983|3.A.1.2.1	3.A.1.2.1	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P04983|3.A.1.2.1	42.041	8.45e-125	399	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434870	436336	transporter
gnl|TC-DB|P04983|3.A.1.2.1	3.A.1.2.1	xylitol	EX_cpd00306_e0	rxn29780	gnl|TC-DB|P04983|3.A.1.2.1	42.041	8.45e-125	399	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434870	436336	transporter
gnl|TC-DB|P04983|3.A.1.2.1	3.A.1.2.1	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|P04983|3.A.1.2.1	42.041	8.45e-125	399	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434870	436336	transporter
gnl|TC-DB|D5AL45|3.A.1.210.15	3.A.1.210.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|D5AL45|3.A.1.210.15	37.474	1.65e-87	295	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	100029	101423	transporter
gnl|TC-DB|D5AL45|3.A.1.210.15	3.A.1.210.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|D5AL45|3.A.1.210.15	37.474	1.65e-87	295	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	100029	101423	transporter
gnl|TC-DB|D5AL45|3.A.1.210.15	3.A.1.210.15	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|D5AL45|3.A.1.210.15	37.474	1.65e-87	295	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	100029	101423	transporter
gnl|TC-DB|O75027|3.A.1.210.4	3.A.1.210.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O75027|3.A.1.210.4	25.868	9.73e-52	192	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2713273	2711609	transporter
gnl|TC-DB|O75027|3.A.1.210.4	3.A.1.210.4	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O75027|3.A.1.210.4	25.868	9.73e-52	192	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2713273	2711609	transporter
gnl|TC-DB|Q1LRE9|3.A.1.210.9	3.A.1.210.9	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q1LRE9|3.A.1.210.9	33.221	3.13e-81	277	93	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	99726	101459	transporter
gnl|TC-DB|Q1LRE9|3.A.1.210.9	3.A.1.210.9	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q1LRE9|3.A.1.210.9	33.221	3.13e-81	277	93	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	99726	101459	transporter
gnl|TC-DB|Q0HIQ7|3.A.1.2.14	3.A.1.2.14	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|Q0HIQ7|3.A.1.2.14	33.610	3.24e-88	293	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434876	436282	transporter
gnl|TC-DB|Q0HIQ7|3.A.1.2.14	3.A.1.2.14	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|Q0HIQ7|3.A.1.2.14	33.610	3.24e-88	293	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434876	436282	transporter
gnl|TC-DB|A8H4W7|3.A.1.2.15	3.A.1.2.15	xylitol	EX_cpd00306_e0	rxn29780	gnl|TC-DB|A8H4W7|3.A.1.2.15	37.107	9.98e-101	329	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434864	436291	transporter
gnl|TC-DB|Q9WXX0|3.A.1.2.18	3.A.1.2.18	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|Q9WXX0|3.A.1.2.18	37.500	6.95e-110	357	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434876	436336	transporter
gnl|TC-DB|Q9X051|3.A.1.2.19	3.A.1.2.19	Ribose	EX_cpd00105_e0	rxn05160,rxn05644,rxn09227	gnl|TC-DB|Q9X051|3.A.1.2.19	41.667	1.63e-115	373	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	434858	436339	transporter
